stock
stock;;;;;;;;;;
stock;;;;;;;;;;
"id";"name";"description";"category";"price";"in_stock";"rating";"review_count";"sku";"manufacturer";"country"
"596";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 80Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 13520 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"52937.0";"";"";"";"Mlight CC МА2-80-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"597";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 90Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 15120 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-90-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"598";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 100Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 16800 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-100-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"599";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 120Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 20160 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-120-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"600";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 130Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 21840 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-130-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"601";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 140Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 23520 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-140-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"602";"Опора освещения ""Модуль АРХИТЕКТ"", 6м, 150Вт М-2";"Фото светильника: export_file_179573_files/iblock/066/nopohf6ecmhudstljo9etmulkbo38fme.png | Световой поток: 25200 Лм | Цветовая температура: 4000/5000 К | Степень защиты: 65 | Угол рассеивания: Ш (широкая) | Габариты: 6000х900х(вынос 90°, 110°) | Вес: 74 кг | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Тип LED: SAMSUNG  CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 30: да | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Светодиодные опоры освещения с уровнем энергоэффективности А++. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 3-х до 6-и метров, а также цвет RAL. Светильник оснащен современными светодиодами последнего поколения и отлично вписывается в городскую архитектуру. Минималистичный дизайн, правильные пропорции и формы подчеркивают современность решений. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Степень защиты светильника – IP65. Опора производится в двух вариантах: с углом наклона 90 градусов и 110 градусов. Источник света Светодиоды SAMSUNG CERAMIC со световой температурой 4000К или 5000К (на выбор заказчика). Оптика ПММА STRADA. Индекс цветопередачи CRI>80. Источник питания Mean Well, обеспечивающий: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости. Подключение К сети 220 В, через монтажную плату (заказывается отдельно). Максимальное сечение присоединяемых проводников 16 мм2. Габаритные размеры опоры со светильником: Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"55962.0";"";"";"";"Mlight CC МА2-150-О-6-Р-(вынос 90°, 110°)-4/5К-Ш-65-RAL9005-М";"MLight";"Россия"
"603";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 2,5-1,1";"Фото светильника: export_file_179573_files/iblock/9db/m8gtgjnefcn1jq8340aas6w3vucix5wt.png | Степень защиты: 65 | Габариты: 2500-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"9830.0";"";"";"";"Mlight CC МАП-2,5-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"604";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 3,0-1,1";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 3000-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"11344.0";"";"";"";"Mlight CC МАП-3,0-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"605";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 3,5-1,1";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 3500-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"12403.0";"";"";"";"Mlight CC МАП-3,5-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"606";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 4,0-1,1";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 4000-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"13310.0";"";"";"";"Mlight CC МАП-4,0-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"607";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 4,5-1,1";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 4500-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"14218.0";"";"";"";"Mlight CC МАП-4,5-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"608";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 5,0-1,1";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 5000-1100 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"14974.0";"";"";"";"Mlight CC МАП-5,0-1,1-О-(110/76)-RAL9005";"MLight";"Россия"
"609";"Опора освещения ""Модуль АРХИТЕКТ"" ПАРК, 6,0-2,0";"Фото светильника: export_file_179573_files/iblock/15c/tyj1k6cp065ly73aj4js527b1nkax4q1.png | Степень защиты: 65 | Габариты: 6000-2000 (110/76мм) | Материал корпуса: Сталь + порошковая окраска (дополнительно опору можно обработать цинкогрунтом) | Гарантия: 3 года | Параметр 21: УХЛ 1 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК применяется для освещения парковых зон, придомовых территорий, парковок, набережных. Возможности модификаций Опора освещения серии ""Модуль АРХИТЕКТ"" ПАРК изготавливается под заказ. Заказчик может сам выбирать высоту опоры от 2.5-х до 6-и метров, а также цвет RAL (стандартный 9005). Подходит для светильников серии: ""Глобус СТРАДА"", ""Глобус СТРАДА"" ДТУ, ""Модуль СТРИТ"" Пушкинский 1, ""Модуль СТРИТ"" Пушкинский 2. Конструкция Опора производится из стали. Покрывается порошковой окраской (дополнительно опору можно обработать цинкогрунтом). Для монтажа используются закладные - Закладная опора фундамента (ЗДФ). Заказывается отдельно, согласно высоте опоры";"Опоры освещения";"19511.0";"";"";"";"Mlight CC МАП-6,0-2,0-О-(110/76)-RAL9005";"MLight";"Россия"
